,year,make,model,price
1029,2023,Acura,MDX 3.5L with Technology Package SH-AWD,56450.0
1030,2023,Acura,RDX A-Spec Package SH-AWD,49400.0
1031,2023,Acura,TLX Type S Performance Tire,56350.0
1032,2023,Acura,ZDX Type S,64500.0
1033,2023,Acura,ILX Premium & A-Spec Package,31300.0
1034,2023,Acura,MDX 3.5L Technology,53750.0
1035,2023,Acura,TLX Advance Package,51050.0
1036,2023,Acura,MDX,49050.0
1037,2023,Acura,TLX Type S PMC Edition,66990.0
1038,2023,Acura,MDX SH-AWD With Technology Package,55950.0
1039,2023,Acura,RDX PMC Edition,54300.0
1040,2023,Acura,Integra Manual,35800.0
1041,2023,Acura,Integra A-Spec Tech Package,36300.0
1042,2023,Acura,Integra A-Spec Package,33300.0
1043,2023,Acura,TLX 2.0T,39850.0
1044,2023,Acura,TLX Technology Package,43850.0
1045,2023,Acura,TLX A-Spec Package,46600.0
1046,2023,Acura,Integra Base,31300.0
1047,2023,Acura,MDX 3.5L SH-AWD,51250.0
1048,2023,Acura,RDX Technology Package AWD,45150.0
1049,2023,Acura,RDX SH-AWD,42500.0
1050,2023,Acura,MDX Type S with Advance Package,73200.0
1051,2023,Acura,MDX ILX,33200.0
1052,2023,Acura,Nsx Sh-Awd,170500.0
1053,2023,Acura,MDX 3.5L with Technology Package,54250.0
1054,2023,Acura,MDX 3.5L with A-Spec Package,59950.0
1055,2023,Acura,MDX Type S,67850.0
1056,2023,Acura,RDX A-Spec Package,47200.0
1057,2023,Acura,MDX 3.5L,49050.0
1058,2023,Acura,RDX A-Spec Advance Package,53550.0
1059,2023,Fiat,500e,52500.0
1060,2023,Fiat,E-Scudo,37990.0
1061,2023,Fiat,600e,39000.0
1062,2023,Fiat,Topolino,17500.0
1063,2023,Fiat,Abarth 500e,36000.0
1064,2023,Fiat,500 Icon,22440.0
1065,2023,Fiat,500X,28300.0
1066,2023,Fiat,500X Yacht Club Capri,29610.0
1067,2023,Fiat,500X Pop,28900.0
1068,2023,Fiat,500X Trekking,29400.0
1069,2023,Fiat,500X Sport,31950.0
1070,2023,Fiat,500x Trekking Plus,32860.0
1071,2023,Fiat,Trekking Plus,32860.0
1072,2023,Genesis,GV60 Performance AWD,67900.0
1073,2023,Genesis,GV60 AWD,58900.0
1074,2023,Genesis,GV60 RWD,59400.0
1075,2023,Genesis,G90 3.5T,88400.0
1076,2023,Genesis,G70,39400.0
1077,2023,Genesis,GV80 3.5T Advanced Plus,70850.0
1078,2023,Genesis,GV80 3.5T Advanced Plus AWD,70850.0
1079,2023,Genesis,G90 3.5T e-SC,98700.0
1080,2023,Genesis,G80,50000.0
1081,2023,Genesis,GV80,55800.0
1082,2023,Genesis,GV70,43150.0
1083,2023,Genesis,GV60 Performance,68290.0
1084,2023,Genesis,GV60 Advanced,59290.0
1085,2023,Genesis,G80 2.5T AWD,51400.0
1086,2023,Genesis,G70 3.3T AWD,46750.0
1087,2023,Genesis,G70 2.0T AWD,41250.0
1088,2023,Genesis,GV80 Prestige Signature,78200.0
1089,2023,Genesis,GV60 Sport,63390.0
1090,2023,Genesis,GV60 Sports Plus,80650.0
1091,2023,Genesis,GV60 Premium,60680.0
1092,2023,Genesis,G90 5.0L Ultimate AWD,83200.0
1093,2023,Genesis,GV70 2.5T AWD,41500.0
1094,2023,Genesis,GV80 2.5T AWD,55550.0
1095,2023,Genesis,G90 3.3T Premium,75950.0
1096,2023,Genesis,GV70 2.5T,43150.0
1097,2023,Genesis,Electrified G80,79820.0
1098,2023,Genesis,GV70 Sport,43990.0
1099,2023,Genesis,GV80 2.5T,55800.0
1100,2023,Genesis,GV80 3.5T,62950.0
1101,2023,Genesis,GV80 3.5T Prestige Signature,77700.0
1102,2023,Genesis,G90 5.0L Ultimate,79700.0
1103,2023,Genesis,G80 2.5T,50000.0
1104,2023,Genesis,G90,88400.0
1105,2023,Genesis,Electrified GV70,65000.0
1106,2023,Genesis,G70 3.3T,44900.0
1107,2023,Buick,Electra E4 GS Crossover,36200.0
1108,2023,Buick,Electra E4,26490.0
1109,2023,Buick,Electra E5 Avenir,40700.0
1110,2023,Buick,Encore Preferred,26100.0
1111,2023,Buick,Envista Avenir,25000.0
1112,2023,Buick,Electra E5,30500.0
1113,2023,Buick,LaCrosse,23490.0
1114,2023,Buick,Envista,21850.0
1115,2023,Buick,Encore GX Preferred,25900.0
1116,2023,Buick,Envision,31700.0
1117,2023,Buick,Enclave,44800.0
1118,2023,Buick,Encore GX,25900.0
1119,2023,Buick,Envision Preferred AWD,35350.0
1120,2023,Buick,Encore GX Essence AWD,30600.0
1121,2023,Buick,Encore GX Select AWD,27800.0
1122,2023,Buick,Enclave Avenir,57470.0
1123,2023,Buick,Encore GX Select,27300.0
1124,2023,Buick,Encore GX Essence,30500.0
1125,2023,Buick,Enclave Premium AWD,52000.0
1126,2023,Buick,Envision Essence,37500.0
1127,2023,Buick,Enclave Essence AWD,45000.0
1128,2023,Buick,Envision Preferred,33400.0
1129,2023,Buick,Enclave Avenir AWD,57300.0
1130,2023,Buick,Encore GX Preferred AWD,26400.0
1131,2023,Buick,Envision Essence AWD,37600.0
1132,2023,Buick,Envision Avenir,45660.0
1133,2023,Buick,Encore Preferred AWD,26820.0
1134,2023,Buick,Envision Avenir AWD,45760.0
1135,2023,Buick,Enclave Essence,44800.0
1136,2023,Buick,Enclave Premium,52035.0
1137,2023,Buick,Enclave Preferred,58100.0
1138,2023,Tesla,Model S LR,88500.0
1139,2023,Tesla,Model X LR Plus,98500.0
1140,2023,Tesla,Model 3 LR AWD,47240.0
1141,2023,Tesla,Model 3 LR RWD,58430.0
1142,2023,Tesla,Model Y SR Plus RWD 60kWh,60000.0
1143,2023,Tesla,Cybertruck,39900.0
1144,2023,Tesla,Model S,94990.0
1145,2023,Tesla,Model 3,43990.0
1146,2023,Tesla,Semi Long Range,195200.0
1147,2023,Tesla,Cybertruck Single Motor RWD,39900.0
1148,2023,Tesla,Model 3 Long Range AWD,58990.0
1149,2023,Tesla,Model X Standard Range plus AWD,99990.0
1150,2023,Tesla,Model 3 Performance AWD,60990.0
1151,2023,Tesla,Model X Long Range AWD,106990.0
1152,2023,Tesla,Cybertruck Tri Motor AWD,69900.0
1153,2023,Tesla,Cybertruck Dual Motor AWD,49900.0
1154,2023,Tesla,Model Y Standard Range,43990.0
1155,2023,Tesla,Model X,109990.0
1156,2023,Tesla,Model S Plaid,114990.0
1157,2023,Tesla,Model S Long Range,96990.0
1158,2023,Tesla,Model 3 Performance,53990.0
1159,2023,Tesla,Model Y,60000.0
1160,2023,Tesla,Model 3 Standard Plus,44990.0
1161,2023,Tesla,Model 3 Standard Plus RWD,60900.0
1162,2023,Tesla,Model Y Long Range,52990.0
1163,2023,Tesla,Model X Performance,107990.0
1164,2023,Tesla,Model S Performance,104990.0
1165,2023,Tesla,S Performance,104990.0
1166,2023,Tesla,X Performance,120990.0
1167,2023,Tesla,Model 3 Long Range,51990.0
1168,2023,Tesla,Model X Plaid,119990.0
1169,2023,Tesla,Model X Long Range,107990.0
